CMPD_CHEMBLID,exp,smiles,transformed_solubility,transformed_smiles
CHEMBL2171215,2.13,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)Cc4ccccc4)cc1Cl,39.5,Zaraaa{BAsAAD{AAs}AtAAD{AAt}A{~B}DE{~B}{~B}Aauaaaaau}aarZ
CHEMBL571526,2.72,C[C@@H](Oc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,29.66666666666666,A{A**H}{Barda{Dasaa{A}{dH}ds}a{A}darA^D}ataaa{G}adt
CHEMBL1738748,2.42,O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NCc5ccncc5)cc3,34.666666666666664,B{A*}r{ADsAAArAAs}A^Aataaa{Bauaaa{aau}A{~B}DAavaadaav}aat
CHEMBL575099,3.22,COc1cc(Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2)cc(OC)c1OC,21.333333333333332,ABaraa{Dasaa{Bataa{A}a{A}datauaaaadu}aads}aa{BA}arBA
CHEMBL459219,1.21,CSc1nc(C(=O)N)c(N)s1,54.833333333333336,AEarda{A{~B}D}a{D}sr
CHEMBL2068817,3.0,COc1ccccc1CN(C(=O)C)c2cnccc2Oc3ccccc3,25.0,ABaraaaaarAD{A{~B}A}asadaaasBataaaaat
CHEMBL1891338,3.7,COc1cccc(CNc2nc(NC(C)C)nc3ccsc23)c1OC,13.33333333333333,ABaraaaa{ADasda{DA{A}A}dataasast}arBA
CHEMBL560219,3.36,OCCN1C=Cc2c(NC(=O)Cc3ccc(Cl)c(c3)C(F)(F)F)cccc2C1=O,19.000000000000004,BAADrA~Aasa{DA{~B}Aataaa{Z}a{at}A{G}{G}G}aaaasAr~B
CHEMBL1934426,1.23,C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(cc3)C4CC4)C(C)(C)C,54.5,A{A*H}{DA{~B}ara{A}dd{AsAABAAs}arDE{~B}{~B}ataaa{aat}AuAAu}A{A}{A}A
CHEMBL1829442,4.14,CCC(NC(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,6.000000000000004,AAA{DA{~B}araaa{A}aar}As~DataasatA{~B}DsAauaaaaau
CHEMBL396724,3.27,OC[C@@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,20.5,BA{A**H}{B}ADrA{~B}{A*H}{Aasaaaaars}DA{~B}ataauaa{Z}sau{dH}t
CHEMBL2164747,0.37,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](O)C3)c2c1,68.83333333333333,ABaraaasD~AA{~B}D{AADtAA{A**H}{DAauaaavBAA{~B}Davdu}{A**H}{B}At}asar
CHEMBL14474,2.09,c1ccc2ncccc2c1,40.166666666666664,araaasdaaaasar
CHEMBL384684,3.1,C[C@H](NC1=NC(=O)[C@@](C)(S1)C(F)(F)F)c2ccccc2F,23.333333333333332,A{A*H}{DAr~DA{~B}{A**}{A}{Er}A{G}{G}G}asaaaaasG
CHEMBL147507,0.6,C[C@@H](N)COc1c(C)cccc1C,65.0,A{A**H}{D}ABara{A}aaaarA
CHEMBL93484,-0.8,CC1N=C(N)N=C(N)N1c2ccc(Cl)cc2,88.33333333333333,AArD~A{D}D~A{D}Drasaaa{Z}aas
CHEMBL384699,3.4,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN4CCOCC4,18.333333333333336,ABaraasdada{Dataa{Z}aaatG}asaarBAAADuAABAAu
CHEMBL1213082,2.6,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4cnc5c(N)ncnc45,31.666666666666668,AaraaaaarDsA{~Dataaaa{A}atAs~B}Aduadava{D}dadauv
CHEMBL578723,1.0,COc1ccc2nc3ccccc3c(N)c2c1,58.333333333333336,ABaraaasdataaaaata{D}asar
CHEMBL214350,1.27,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)C(F)(F)F,53.833333333333336,Aaraaasa{ar}a{a{A}dsAA{~B}B}ataadaua{aaaatu}A{G}{G}G
CHEMBL1682950,2.66,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccsc3)c4ccccc4,30.666666666666668,AA{A*H}{DA{~B}ara{{EP}{A}{BM}}a{dasaaaaars}ataasat}auaaaaau
CHEMBL960,3.9,Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F,10.000000000000002,AarbdaarA{~B}Dasaaa{aas}A{G}{G}G
CHEMBL1079324,4.12,C[C@@H]1CN(C[C@H](C)O1)c2nc(N3CCOCC3)c4ccc(Nc5ccccc5)nc4n2,6.333333333333331,A{A**H}rAD{A{A*H}{A}Br}asda{DtAABAAt}auaaa{Davaaaaav}dauds
CHEMBL1090173,1.85,OCC(=O)N1CCC(CC1)c2n[nH]c(c3ccc(Cl)cc3)c2c4ccncn4,44.166666666666664,BAA{~B}DrAAA{AAr}asd{dH}a{ataaa{Z}aat}asauaadadu
CHEMBL413558,3.12,COc1ccc(cc1OC)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C,23.0,ABaraaa{aarBA}A{~B}Dasaa{DA{~B}ataaaa{at}D{A}A}aaasA
CHEMBL2336329,1.26,CNCc1cccc(c1)c2ccc3c(nc(nc3n2)N4C[C@@H](C)O[C@@H](C)C4)N5CCOCC5,54.0,ADAaraaaa{ar}asaaata{da{datds}DuA{A**H}{A}B{A**H}{A}Au}DvAABAAv
CHEMBL2011927,1.55,COc1ccc(cc1)c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2,49.166666666666664,ABaraaa{aar}asdata{BAAuAADAAu}a{X}adat{dH}s
CHEMBL2011937,0.25,COc1ccc(cc1)c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2,70.83333333333333,ABaraaa{aar}asdata{DAAADA{~B}auaaaaau}a{X}adat{dH}s
CHEMBL1933594,1.42,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CC(F)(F)C4(F)F)nc23,51.333333333333336,A{A*H}rB{A*H}{{A*H}{B}{A**H}rB}dsadata{D}da{BAAuAA{G}{G}Au{G}G}dast
CHEMBL495727,2.3,O=C(NC1CC1)Nc2c[nH]nc2c3nc4cc(CN5CCOCC5)ccc4[nH]3,36.66666666666667,B~A{DArAAr}Dasa{dH}dasatdauaa{ADvAABAAv}aaau{dH}t
CHEMBL2059865,3.01,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc[nH]4,24.83333333333334,Aaraaa{aarDA{~B}asaaa{BAataaaadt}aas}audaa{dH}u
CHEMBL1770733,1.91,Nc1cc(ncn1)c2ccccc2,43.166666666666664,Daraa{dadr}asaaaaas
CHEMBL443,-0.56,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1,84.33333333333334,Aarbda{DE{~B}{~B}asaaa{D}aas}ar
CHEMBL388337,2.0,Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4cc5ccccc5s4)C3=O,41.666666666666664,ZaraaasA{~B}At~A{Dasar}A{~B}DD{Aauaavaaaaavsu}At~B
CHEMBL2030815,-0.22,OC(=O)[C@H](Cc1ccc(OCCCNc2ccccn2)cc1)NC(=O)c3c(Cl)cccc3Cl,78.66666666666667,BA{~B}{A*H}{Aaraaa{BAAADasaaaads}aar}DA{~B}ata{Z}aaaatZ
CHEMBL2086653,3.4,CC(C)(C)OC(=O)N1CCN(CC1)c2cnc(OCc3ccc(cc3)S(=O)(=O)C)cn2,18.333333333333336,AA{A}{A}BA{~B}DrAAD{AAr}asada{BAataaa{aat}E{~B}{~B}A}ads
CHEMBL1214827,2.5,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,33.333333333333336,AA{A}araa{A{~B}DsAataaa{ADuAAD{A}AAu}aatAs}a{B}aarB
CHEMBL20403,3.52,COC1(CCOCC1)c2cc(F)cc(OCc3ccc4N(C)C(=O)C=Cc4c3)c2,16.333333333333332,ABAr{AABAAr}asaa{G}aa{BAataaauD{A}A{~B}A~Aauat}as
CHEMBL320777,1.98,Oc1ccc(CCNCCS(=O)(=O)CCCOCCNc2ccccc2)c3sc(O)nc13,42.0,Baraaa{AADAAE{~B}{~B}AAABAADasaaaaas}atsa{B}dart
CHEMBL1650697,1.79,C[C@H](Nc1ncc(F)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,45.166666666666664,A{A*H}{Dardaa{G}a{Dasaa{A}{dH}ds}dr}atdaa{G}adt
CHEMBL481230,3.2,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OCCN(C)CCO)C(=O)N,21.66666666666666,ABaraasa{Dataaa{G}a{Z}at}a{adasaarBAAD{A}AAB}A{~B}D
CHEMBL102726,3.21,C(Nc1ncnc2ccccc12)c3ccccc3,21.5,A{Dardadasaaaaars}ataaaaat
CHEMBL1704514,2.47,CC(N1C(=O)c2ccccc2C1=O)C(=O)N3CCc4ccccc4C3,33.83333333333333,AA{DrA{~B}asaaaaasAr~B}A{~B}DtAAauaaaaauAt
CHEMBL1472545,3.2,Nc1ccc(cc1)C2(CCCCC2)c3ccc(N)cc3,21.66666666666666,Daraaa{aar}As{AAAAAs}ataaa{D}aat
CHEMBL1096435,3.86,CS(=O)(=O)c1ccc(cc1)[C@@H](CC2CCCC2)C(=O)Nc3nccs3,10.66666666666667,AE{~B}{~B}araaa{aar}{A**H}{AAsAAAAs}A{~B}Datdaast
CHEMBL13485,2.75,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(Cl)cc23)c1C,29.166666666666668,AAD{AA}AADA{~B}ara{A}{dH}a{RA~ARsLA{~B}Dataaa{Z}aast}arA
CHEMBL1081913,3.0,CC(C)(C)OC(=O)N1CCC(CC1)OCc2onc(n2)c3ccncc3,25.0,AA{A}{A}BA{~B}DrAAA{AAr}BAasbda{ds}ataadaat
CHEMBL73048,2.08,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)C)C(F)(F)F,40.333333333333336,A{A**}{B}{A{~B}Daraaa{aarZ}E{~B}{~B}A}A{G}{G}G
CHEMBL1079,0.71,Clc1ccc2nsnc2c1NC3=NCCN3,63.166666666666664,ZaraaasdsdasarDAt~DAADt
CHEMBL1917459,-0.29,CCS(=O)(=O)Nc1cccc2c1c(Oc3ccc(Cl)cc3)c(C)n2CC(=O)O,79.83333333333333,AAE{~B}{~B}Daraaaasara{Bataaa{Z}aat}a{A}dsAA{~B}B
CHEMBL2030799,-0.04,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3ccc(F)cc3Cl)C(=O)O)cc2)n1,75.66666666666667,ADaraaaa{AABasaaa{A{A*H}{DA{~B}ataaa{G}aatZ}A{~B}B}aas}dr
CHEMBL167597,3.1,CCCc1c(O)c(ccc1OCc2ccc(cc2)c3nn[nH]n3)C(=O)C,23.333333333333332,AAAara{B}a{aaarBAasaaa{aas}atdd{dH}dt}A{~B}A
CHEMBL1951164,1.1,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N(C)c2ccccc2,56.666666666666664,ABaraa{BA}a{aarDA{~B}A}E{~B}{~B}D{A}asaaaaas
CHEMBL549635,3.04,OCCCN(Cc1ccc(F)cc1)C(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2,24.333333333333332,BAAAD{Aaraaa{G}aar}A{~B}AAsAAD{Aataad{at}auaaa{aau}A{G}{G}G}AAs
CHEMBL2010841,2.1,CN(C1CCN(Cc2ccc(cc2)c3noc(C)n3)CC1)C(=O)Cc4ccc(cc4)n5cnnn5,40.0,AD{ArAAD{Aasaaa{aas}atdba{A}dt}AAr}A{~B}Aauaaa{aau}dvadddv
CHEMBL941,2.5,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,33.333333333333336,ADrAAD{Aasaaa{aas}A{~B}Dataaa{A}a{Daudaaa{du}avaaadav}at}AAr
CHEMBL401158,3.07,CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O,23.83333333333334,AAAADarda{EAAA}dasarddds{A**H}tA{A*H}{AB}{A**H}{B}{A*H}tB
CHEMBL1950861,-0.55,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccn2)C1)C(C)(C)C,84.16666666666667,AD{A**H}{A}A{~B}D{A*H}{A{~B}D{A*H}rAAAD{AAasaaaads}Ar}A{A}{A}A
CHEMBL23588,2.01,OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,41.50000000000001,BA{~B}araaaaarDasaaaa{as}A{G}{G}G
CHEMBL1689118,0.31,CC1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c3ccccc3,69.83333333333334,AArAD{Aasaa{Z}aaasBAA{~B}B}AADrE{~B}{~B}ataaaaat
CHEMBL2207280,3.93,O[C@H](CNC(=O)C1=CNC(=O)c2ccc(F)cc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,9.499999999999998,B{A*H}{ADA{~B}Ar~ADA{~B}asaaa{G}aars}ADtAAA{AAt}Bauaaa{Z}a{Z}au
CHEMBL378405,3.32,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2S(=O)(=O)N4CC[C@@H](O)C4,19.666666666666668,AA{A}ADrA{~B}D{A}A{~B}asarsa{AataaaaatA{G}{G}G}asE{~B}{~B}DuAA{A**H}{B}Au
CHEMBL2171038,1.71,Cc1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,46.5,AaraaaaarE{~B}{~B}DA{~B}DsAAA{AAs}DtAAA{AAt}Bauaaa{Z}a{Z}au
CHEMBL1762534,3.37,COc1cccc(n1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,18.833333333333332,ABaraaaa{dr}D{A}asaada{Dataa{aa{at}DuAABAAu}DvAABAAv}ds
CHEMBL1168,-0.41,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,81.83333333333333,AABA{~B}{A*H}{AAaraaaaar}D{A**H}{A}A{~B}Ds{A*H}tAAA{A*H}tA{A*H}sA{~B}B
CHEMBL1775161,1.19,OC(=O)c1cn(Cc2ccccc2)c3ccccc13,55.166666666666664,BA{~B}arad{Aasaaaaas}ataaaaart
CHEMBL366255,2.83,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(OCc4ccccn4)cc3)c2,27.833333333333332,AD{A}araaaa{ar}A{~B}Dasaaa{A}a{DA{~B}ataaa{BAauaaaadu}aat}as
CHEMBL249966,0.75,CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc4cnc(nc14)C#N,62.5,AA{A}{A}Adra{ADsA{~B}AAt{AADAAt}As~B}aauada{daru}A^D
CHEMBL402542,1.81,CCN1CCN(Cc2cnc(c(Cl)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,44.833333333333336,AADrAAD{Aasada{a{Z}as}ataaa{aat}A{~B}DauaaaaauD}AAr
CHEMBL383723,2.71,CNC(=O)Nc1cc(sc1C(=O)N)c2ccccc2,29.833333333333332,ADA{~B}Daraa{sarA{~B}D}asaaaaas
CHEMBL2153176,2.85,CCCSc1ncccc1C(=O)NC2CCC(F)(F)CC2,27.5,AAAEardaaaarA{~B}DAsAAA{G}{G}AAs
CHEMBL1576801,3.43,Cc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(C)cc3,17.833333333333332,Aaraaa{aar}A{~B}AsAAD{AAs}A{~B}ataaa{A}aat
CHEMBL1809207,3.1,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(CO)ccn34)N5CCN(CC5)C(=O)C,23.333333333333332,ABaraa{aaarDasdaa{Z}a{ds}atadauaa{AB}aadtu}DvAAD{AAv}A{~B}A
CHEMBL484738,1.6,Cc1ncc(c2ccnc(Nc3ccc(cc3)S(=O)(=O)N)n2)n1C,48.333333333333336,Aardaa{asaada{Dataaa{aat}E{~B}{~B}D}ds}drA
CHEMBL2348642,1.9,CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCNCC4)ncc2C#N,43.333333333333336,ADarda{A}a{sr}asda{Dataaaa{at}DuAADAAu}daasA^D
CHEMBL2036774,3.32,Clc1ccc(NC(=O)N2CCN(C[C@H]3CN(CCO3)C4CC4)CC2)cc1Cl,19.666666666666668,Zaraaa{DA{~B}DsAAD{A{A*H}tAD{AABt}AuAAu}AAs}aarZ
CHEMBL1829270,1.38,CCC(N(CCCN)C(=O)c1ccccc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,52.0,AAA{D{AAAD}A{~B}araaaaar}As~DataasatA{~B}DsAauaaaaau
CHEMBL1221607,0.91,NC1=NC(Nc2cccc(F)c12)c3cccs3,59.833333333333336,DAr~DA{Dasaaaa{G}ars}ataaast
CHEMBL12,2.69,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,30.166666666666668,ADrA{~B}AD~A{asaaaaas}ataa{Z}aaart
CHEMBL2087847,3.62,Cn1cncc1c2c3C(=O)N(CC=C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,14.666666666666664,AdradaarasatA{~B}D{AA~A}A{~B}D{AAuAAu}atddsAavaadawaaa{Z}aavw
CHEMBL278623,1.0,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc3c[nH]c4ccccc34)NC=O,58.333333333333336,AA{A}{D}A{~B}D{A*H}{Aara{dH}asaaaaars}A{~B}D{A*H}{Aata{dH}auaaaaatu}DA~B
CHEMBL327027,3.8,c1ccc(cc1)c2c[nH]c(n2)c3ccccc3,11.66666666666667,araaa{aar}asa{dH}a{ds}ataaaaat
CHEMBL861,1.59,CCC1(NC(=O)N(C)C1=O)c2ccccc2,48.5,AAAr{DA{~B}D{A}Ar~B}asaaaaas
CHEMBL2164741,0.45,O[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4cc5OCCOc5cn4,67.5,B{A*H}rAD{AADsA{~B}A~Aataaa{aast}A^D}AA{A*H}rDAauaavBAABavadu
CHEMBL344319,1.05,Cc1c(CCC(=O)O)c[nH]c1\C=C\2/C(=O)Nc3ccccc23,57.5,Aara{AAA{~B}B}a{dH}arRA~ARsLA{~B}Dataaaaast
CHEMBL481205,2.24,COCCOc1cc2ncc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4,37.666666666666664,ABAABaraasdaa{A{~B}D}a{Dataaa{A}aatG}asaarDuAAD{A}AAu
CHEMBL214798,2.72,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC4CCN(C)CC4,29.66666666666666,ABaraasdada{Dataaaa{Z}atG}asaarBAuAAD{A}AAu
CHEMBL305406,4.1,Clc1cccc(Cl)c1\C(=C\n2cncn2)\OC3CCCCCC3,6.666666666666672,Zaraaaa{Z}arRA{~ARdsadads}RBAtAAAAAAt
CHEMBL1312599,4.38,Brc1oc(cc1)c2nc3cc(NS(=O)(=O)c4ccccc4)ccc3[nH]2,2.0000000000000018,Xarba{aar}asdataa{DE{~B}{~B}auaaaaau}aaat{dH}s
CHEMBL1631466,1.85,Nc1c2C(=O)N(Cc2nc3c(cccc13)c4ncccn4)C5CCC5,44.166666666666664,DarasA{~B}D{Aasdata{aaaart}audaaadu}AvAAAv
CHEMBL192894,3.37,COc1ccc(cc1)c2c(C)[nH]nc2c3ccc(O)cc3O,18.833333333333332,ABaraaa{aar}asa{A}{dH}dasataaa{B}aatB
CHEMBL1175,2.09,CNCC[C@H](Oc1cccc2ccccc12)c3cccs3,40.166666666666664,ADAA{A*H}{Baraaaasaaaaars}ataaast
CHEMBL44245,3.0,CC(N1Cc2ccccc2C1=O)c3ccccc3,25.0,AA{DrAasaaaaasAr~B}ataaaaat
CHEMBL472258,3.02,COc1ccc(N(C(C)C(=O)NC2CCCC2)C(=O)c3ccccc3)c(OC)c1,24.666666666666668,ABaraaa{D{A{A}A{~B}DAsAAAAs}A{~B}ataaaaat}a{BA}ar
CHEMBL235821,1.4,NC1=NC(=CC(=O)N1)CCc2ccccc2,51.666666666666664,DAr~DA{~AA{~B}Dr}AAasaaaaas
CHEMBL2335886,3.1,COCCOc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,23.333333333333332,ABAABaraaa{Dasdaataa{aaatds}auaadaau}aar
CHEMBL1774056,3.11,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(F)cc1C#N)c3ccc(F)cn3,23.166666666666668,A{A*H}{Darda{Dasaa{A}{dH}ds}a{G}aarA^D}ataaa{G}adt
CHEMBL232627,0.67,OC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,63.833333333333336,BA{~B}ADrA{~B}A{Aasaaaaars}DA{~B}ataausa{Z}a{Z}au{dH}t
CHEMBL325226,3.5,CC(C)n1c2ccccc2c3c(C)c(NC(=O)N4CCOCC4)ccc13,16.666666666666668,AA{A}drasaaaaasata{A}a{DA{~B}DuAABAAu}aaart
CHEMBL300664,2.92,Fc1ccccc1c2ccc3c(c2)C(=O)C(=O)c4ccccc34,26.333333333333332,Garaaaaarasaaata{as}A{~B}A{~B}auaaaaatu
CHEMBL110941,2.45,Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3nc(O)sc23)c1,34.166666666666664,Aaraa{A}aa{AABAAE{~B}{~B}DAADAAasaaa{B}atda{B}sast}ar
CHEMBL1575581,2.23,Cc1ccc2c(N)c(C#N)sc2n1,37.833333333333336,Aaraaasa{D}a{A^D}sasdr
CHEMBL1340091,1.97,O=S(=O)(Nc1ccc(cc1)S(=O)(=O)Nc2nccs2)c3ccc4OCCOc4c3,42.16666666666667,B~E{~B}{Daraaa{aar}E{~B}{~B}Dasdaass}ataaauBAABauat
CHEMBL1709618,1.5,COc1ccc(cc1)C(CNC(=O)Nc2ccccc2)N3CCN(C)CC3,50.0,ABaraaa{aar}A{ADA{~B}Dasaaaaas}DtAAD{A}AAt
CHEMBL573287,3.51,COc1ccc(Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2)cc1,16.500000000000004,ABaraaa{Dasaa{Bataa{A}a{A}datauaaaadu}aads}aar
CHEMBL1908856,2.56,COc1ccc(NC(=O)c2ccc(c(C)c2)c3ccncc3)cc1N4CCN(C)CC4,32.333333333333336,ABaraaa{DA{~B}asaaa{a{A}as}ataadaat}aarDuAAD{A}AAu
CHEMBL2153175,3.36,CCCSc1ncccc1C(=O)N(C)C2CCCCC2,19.000000000000004,AAAEardaaaarA{~B}D{A}AsAAAAAs
CHEMBL155103,1.2,CCOC(=O)C1=Cc2ccc(O)cc2OC1=O,55.0,AABA{~B}Ar~Aasaaa{B}aasBAr~B
CHEMBL301018,3.67,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,13.833333333333334,ABaraasdada{Dataaa{G}a{Z}at}asaarBA
CHEMBL1778612,-0.69,OC(=O)COc1ccc(cc1c2ccccc2)[N+](=O)[O-],86.5,BA{~B}ABaraaa{aarasaaaaas}{DP}{~B}{BM}
CHEMBL2177110,0.7,CCCSc1c(cnn1c2cccc(c2)C(=O)O)C(=O)NC3CCCCC3,63.333333333333336,AAAEara{addrasaaaa{as}A{~B}B}A{~B}DAtAAAAAt
CHEMBL13589,1.4,Nc1ncnc(Nc2ccccc2)n1,51.666666666666664,Dardada{Dasaaaaas}dr
CHEMBL520734,1.06,NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccsc3,57.333333333333336,DA{~B}Darsa{aarA{~B}D{A*H}sAAADAs}ataasat
CHEMBL954,4.09,CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3,6.833333333333336,AAD{AA}AABaraaa{aar}RA{~A{RZ}Lasaaaaas}Rataaaaat
CHEMBL1077979,1.64,COc1cc(O)c2C(=O)O[C@@H](C)C\C=C/C(=O)[C@@H](O)[C@@H](O)C\C=C\c2c1,47.66666666666668,ABaraa{B}asA{~B}B{A**H}{A}ARA~ALA{~B}{A**H}{B}{A**H}{B}ARA~ARasar
CHEMBL1967560,2.75,CCN1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,29.166666666666668,AADrD{AsAAAAs}atda{Dauaaa{aauBA}A{~B}DAvAAD{A}AAv}daatD{A}Ar~B
CHEMBL108939,1.5,COc1ccccc1Oc2ccc(cc2)N(Cc3cccnc3)S(=O)(=O)CC(F)(F)F,50.0,ABaraaaaarBasaaa{aas}D{Aataaadat}E{~B}{~B}AA{G}{G}G
CHEMBL1289717,1.6,O=C1C=C(C=CN1c2ccc3c(cnn3CCN4CCCC4)c2)c5ccccc5,48.333333333333336,B~ArA~A{A~ADrasaaata{addtAADuAAAAu}as}avaaaaav
CHEMBL178397,3.8,CC1=NC(=C(NC1=O)c2ccccc2)c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3,11.66666666666667,AAr~DA{~A{DAr~B}asaaaaas}ataaa{ADuAAA{AAu}DvA{~B}Dawaaaaavw}aat
CHEMBL1290108,3.47,Clc1ccc(N2CCN(CC2)C(=O)COCc3ccccn3)c(Cl)c1,17.166666666666664,Zaraaa{DsAAD{AAs}A{~B}ABAataaaadt}a{Z}ar
CHEMBL2179276,0.93,CC(C)C[C@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,59.5,AA{A}A{A*H}{DrAAA{A**H}{Ar}DsA~A{A}A{~B}DAs~B}ataaa{A{~B}B}a{Bauaaaa{Z}au}at
CHEMBL778,2.79,C[C@H](c1c[nH]cn1)c2cccc(C)c2C,28.5,A{A*H}{ara{dH}adr}asaaaa{A}asA
CHEMBL1946617,1.89,OC1CCN(CC1)C(=O)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,43.50000000000001,BArAAD{AAr}A{~B}asaaa{aas}A{~AtAAD{Aauasadu}AAt}avaaaawaaadavw
CHEMBL327502,3.02,COc1ccc(cc1)N2Sc3ccccc3C2=O,24.666666666666668,ABaraaa{aar}DsEataaaaatAs~B
CHEMBL1829261,1.33,CCC(N(CC1CCNCC1)C(=O)c2ccc(C)cc2)C3=Nc4ccsc4C(=O)N3Cc5ccccc5,52.833333333333336,AAA{D{AArAADAAr}A{~B}asaaa{A}aas}At~DauaasauA{~B}DtAavaaaaav
CHEMBL2326864,-0.82,CC(=O)Nc1nc(CCc2ccc(NC(=N)N)cc2)cs1,88.66666666666667,AA{~B}Darda{AAasaaa{DA{~D}D}aas}asr
CHEMBL400964,2.11,CN1C[C@H](c2ccccc2)c3cccc(N)c3C1,39.833333333333336,ADrA{A*H}{asaaaaas}ataaaa{D}atAr
CHEMBL460102,2.16,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N4CC[C@@H](C4)N(C)C)ncc2F,39.0,AA{A}dra{A}daarasda{Dataaa{aat}A{~B}DuAA{A**H}{Au}D{A}A}daasG
