smiles,u0_atom,transformed_solubility,transformed_smiles
CC1=CCC(=N)N1,-1457.91,58.92329558171809,AAr~AAA{~D}Dr
CCC1OCC1O,-1646.62,69.4827431845651,AAArBAArB
C1CCOCOC1,-1658.86,70.1676440306191,ArAABABAr
C=CC1C=NOC1,-1426.77,57.18082725278661,A~AArA~DBAr
CC(CN)C1CO1,-1712.06,73.14450064908904,AA{AD}ArABr
CCCC(N)=O,-1464.5,59.29204530193831,AAAA{D}~B
C=C(C)C(C)(C)O,-1852.6,81.00855006938536,A~A{A}A{A}{A}B
C=CC(C)=COC,-1705.99,72.80484802363581,A~AA{A}~ABA
CC1CCC(=O)N1,-1633.93,68.77266216034738,AArAAA{~B}Dr
CCC(=O)CO,-1375.33,54.302453108912665,AAA{~B}AB
CC1C(N)C1N,-1489.58,60.69542056493128,AArA{D}ArD
c1snc2c1OC2,-1573.5,65.39124401271319,arsdasarBAs
CC=CC(C)C,-1754.1,75.49688884909799,AA~AA{A}A
CC1CC1CN,-1621.35,68.06873629079189,AArAArAD
Cc1sccc1N,-1318.86,51.14262052911947,AarsaaarD
C1OC1CC1CO1,-1490.08,60.72339854066878,ArBArAArABr
[CH2][N][N][CH]CC=O,-1310.11,50.65300595371323,{AHs}{D}{D}{AH}AA~B
CC1=NOCC1O,-1379.27,54.522919557724165,AAr~DBAArB
N#CC1CC1CO,-1599.57,66.85001566766641,D^AArAArAB
CC#CCC1CO1,-1545.22,63.808809705000236,AA^AAArABr
N=CNC1COC1,-1456.39,58.83824253547609,D~ADArABAr
CNC1CC1CN,-1781.92,77.05358341913247,ADArAArAD
N#CC1CC1C=O,-1732.74,74.30166972559202,D^AArAArA~B
CC=CC(C)(C)C,-2050.29,92.07048211647792,AA~AA{A}{A}A
O=C1C=CC2NC12,-1365.1,53.73002372532342,B~ArA~AAsDArs
CC=COCC,-1551.9,64.18259546085322,AA~ABAA
CC1(N)C=CCC1,-1793.25,77.6875643493442,AAr{D}A~AAAr
CC12COCC1O2,-1513.21,62.01765969828551,AArsABAArBs
C#CC(C)C#CC,-1593.66,66.51931599444919,A^AA{A}A^AA
CCN(C)C1CC1,-1905.0,83.94064192667533,AAD{A}ArAAr
CNC(C)C,-1466.12,59.3826939433278,ADA{A}A
CC1CC=CC1O,-1726.63,73.95977886207977,AArAA~AArB
CC(C=O)N(C)C,-1718.61,73.51101213125028,AA{A~B}D{A}A
N#CC1=CCOC1,-1328.68,51.69210797260397,D^AAr~AABAr
OC1CC2CC1N2,-1483.97,60.381507677156556,BArAAsAArDs
CC1CC(CO)O1,-1648.41,69.58290433770537,AArAA{AB}Br
C=CC(=C)CCC,-1907.89,84.10235462643809,A~AA{~A}AAA
NCCC1(N)CC1,-1787.54,77.36805586642195,DAAAr{D}AAr
CCC1=NN=CC1,-1899.95,83.6580643717266,AAAr~DD~AAr
CC12C=CC(C1)N2,-1622.31,68.12245400420788,AArsA~AA{Ar}Ds
CC1CN(O)C1=O,-1377.12,54.40261426205291,AArAD{B}Ar~B
CN1CCC1C=O,-1574.95,65.47238014235195,ADrAAArA~B
C=CN(C=N)CC,-1659.04,70.1777161018846,A~AD{A~D}AA
O=CNCCCO,-1442.33,58.051501857737584,B~ADAAAB
C=CCC(=O)CC,-1723.27,73.77176686512378,A~AAA{~B}AA
NC1C2CCC1N2,-1648.21,69.57171314741036,DArAsAAArDs
CC12CNC(C1)C2,-1780.35,76.9657325753167,AArsADA{Ar}As
CC=C(C)C1CC1,-1902.82,83.81865795245983,AA~A{A}ArAAr
CNC1C=CC=C1,-1645.9,69.44245489950312,ADArA~AA~Ar
CCC1CC=CC1,-1923.91,84.99876896906757,AAArAA~AAr
CC1NC(C)C1O,-1718.08,73.48135547696852,AArDA{A}ArB
CCC(C)=O,-1276.16,48.75330140113704,AAA{A}~B
CC(=N)NCCO,-1614.65,67.6938314159094,AA{~D}DAAB
O=C1CC2CC2N1,-1458.68,58.96638166435383,B~ArAAsAAsDr
CC1CN=CN1O,-1443.84,58.13599534446484,AArAD~ADrB
CC=CC1CC1C,-1902.7,83.81194323828285,AA~AArAArA
C=CC#CC(C)C,-1754.77,75.53437933658624,A~AA^AA{A}A
C=CC(=C)C(C)O,-1708.51,72.94585702135281,A~AA{~A}A{A}B
CCC(=NN)OC,-1585.07,66.03865437127894,AAA{~DD}BA
ON1C=NCCC1,-1302.5,50.2271811629885,BDrA~DAAAr
COC=CC1CC1,-1695.82,72.23577599713506,ABA~AArAAr
C=CC1=NCCN1,-1260.97,47.903330498231796,A~AAr~DAADr
Cc1ccc[nH]1,-1387.37,54.97616276467165,Aaraaa{dH}r
CN(C)C1CC1N,-1776.73,76.76317203097722,AD{A}ArAArD
OCc1ccsc1,-1243.51,46.92633958547832,BAaraasar
CC1(C)C=CCC1,-1924.95,85.05696315860158,AAr{A}A~AAAr
CCC#CC(=O)O,-1388.07,55.01533193070415,AAA^AA{~B}B
C1CC2CCC2C1,-1916.54,84.58637360669681,ArAAsAAAsAr
C1=CCCOCC1,-1715.55,73.33978691973678,Ar~AAABAAr
CC1=CC2CC1C2,-1551.27,64.14734321142396,AAr~AAsAArAs
C#CC(C)C#N,-1199.56,44.467075518152114,A^AA{A}A^D
[CH2][N]NC(C)CC,-1774.82,76.65629616365997,{AHs}{D}DA{A}AA
CC1(C)C(N)C1N,-1429.56,57.33694435740185,AAr{A}A{D}ArD
CN1CC1C(N)=O,-1477.5,60.0194726711133,ADrAArA{D}~B
C1=COCOC=C1,-1385.24,54.85697658802991,Ar~ABABA~Ar
[CH2][N]OCC1CC1,-1546.98,63.90729217959622,{AHs}{D}BAArAAr
OC1C=CCOC1,-1520.18,62.40767268006626,BArA~AABAr
CCN(C=O)NC,-1597.85,66.75377143112941,AAD{A~B}DA
CC1CN1C(N)=S,-1328.6,51.68763149648596,AArADrA{D}~E
C#CC(=O)NOC,-1207.59,44.916401808496346,A^AA{~B}DBA
NCC=CC1CC1,-1771.89,76.49234522583824,DAA~AArAAr
CC1NCC1=O,-1293.02,49.69671874300551,AArDAAr~B
C=CCN(O)C=O,-1418.7,56.72926272438337,A~AAD{B}A~B
CCC1CC1CC,-2045.45,91.79965531133894,AAArAArAA
O=c1cconc1,-1369.28,53.96391960248892,B~araabdar
OCC1=COCC1,-1522.6,62.543086082635746,BAAr~ABAAr
CC1CNC1(C)C,-1780.44,76.97076861094946,AArADAr{A}A
C=C1C=NN2CC12,-1661.29,70.30361699270334,A~ArA~DDsAArs
C=CC#CCO,-1254.73,47.5541653610278,A~AA^AAB
CNCCC1CC1,-1909.24,84.17789516092932,ADAAArAAr
C#CS(=O)(=O)NC,-1362.48,53.58341913245893,A^AE{~B}{~B}DA
C#CC(C=C)C=C,-1598.57,66.79405971619141,A^AA{A~A}A~A
NCC1COC1,-1416.05,56.580979452974624,DAArABAr
C=C1C=COCC1,-1588.6,66.23617887998567,A~ArA~ABAAr
CC(C#N)=CC=O,-1329.52,51.73911097184297,AA{A^D}~AA~B
CC(N)CCN,-1638.56,69.03173821567661,AA{D}AAD
C#CCCCC#C,-1591.49,66.39789157974843,A^AAAAA^A
C=CC(=O)NC=O,-1293.48,49.72245848068401,A~AA{~B}DA~B
CC=CC[CH][N]N,-1638.81,69.04572720354537,AA~AA{AH}{D}D
NC1C2C=CCC12,-1647.3,69.52079323156812,DArAsA~AAArs
[CH2][N]OCC=CC,-1551.09,64.13727114015848,{AHs}{D}BAA~AA
C#CC1NC1CC,-1521.36,62.47370070280675,A^AArDArAA
CC(C)CCN,-1766.7,76.201933837683,AA{A}AAD
CC1CNCCO1,-1728.42,74.05994001522002,AArADAABr
C1CC(C2CN2)N1,-1633.27,68.73573123237387,ArAA{AsADs}Dr
NC1CC1(N)CO,-1591.64,66.40628497246969,DArAAr{D}AB
C#CC=COC=C,-1405.85,56.010228747929624,A^AA~ABA~A
NC1C=CC=C1,-1356.66,53.257755494874445,DArA~AA~Ar
CCN1CCC1C,-1909.91,84.21538564841758,AADrAAArA
CCOC(C)C,-1692.38,72.04328752406106,AABA{A}A
C#CCN,-871.86,26.13031021979498,A^AAD
C#CC1CC1CN,-1616.92,67.82085142575765,A^AArAArAD
CC(C)(C)C#N,-1506.73,61.655065132727515,AA{A}{A}A^D
COCC(C)N,-1559.47,64.60618201351897,ABAA{A}D
CC1C2CCOC12,-1709.71,73.0130041631228,AArAsAABArs
CCO,-808.87,22.605644836384798,AAB
CN1CC(N)C1,-1481.4,60.2377008818658,ADrAA{D}Ar
CN(C=N)CC#N,-1403.06,55.85411164331439,AD{A~D}AA^D
C1COC2CC2N1,-1574.68,65.4572720354537,ArABAsAAsDr
CC1=CC(O)CO1,-1530.42,62.98066162317024,AAr~AA{B}ABr
CCc1ccc[nH]1,-1931.49,85.42291508124805,AAaraaa{dH}r
C1=NCC2CN12,-1220.23,45.62368503514034,Ar~DAAsADrs
C=CC[CH][N]NC,-1631.81,68.65403554322037,A~AA{AH}{D}DA
C=C1CC(=O)CO1,-1395.16,55.4120596266619,A~ArAA{~B}ABr
C=C(C#N)OCC,-1451.64,58.572451765969845,A~A{A^D}BAA
CCC=COC=O,-1533.34,63.14405300147724,AAA~ABA~B
CCCNCCC,-2057.64,92.48175835981914,AAADAAA
NCc1ccco1,-1471.41,59.67870092663057,DAaraaabr
C=CCC1CCO1,-1699.58,72.44617037468105,A~AAArAABr
NC1CCN2CC12,-1652.58,69.8162406553561,DArAADsAArs
CC1CCC1N,-1615.55,67.7441917722369,AArAAArD
OCC1(O)CNC1,-1937.27,85.74634048077354,BAAr{B}ADAr
C=C(CC)OCC,-1850.05,80.86586239312413,A~A{AA}BAA
C=C(CC)CCO,-1850.91,80.91398451139266,A~A{AA}AAB
CC#CC(C)NC,-1761.56,75.91432024710147,AA^AA{A}DA
CC1(N)CC1(C)N,-1522.62,62.544205201665235,AAr{D}AAr{A}D
CC1=COCOC1,-1521.24,62.466985988629766,AAr~ABABAr
CC#CCOCC,-1689.02,71.85527552710506,AA^AABAA
CC12CC1C=NO2,-1428.46,57.27539281077936,AArsAArA~DBs
CNC(=O)CC#N,-1359.55,53.41946819463718,ADA{~B}AA^D
CC12C=CC(C1)C2,-1781.62,77.03679663368995,AArsA~AA{Ar}As
C=C1CNCC1O,-1409.76,56.22901651819688,A~ArADAArB
C=CC(O)C1CO1,-1498.65,61.20294104480953,A~AA{B}ArABr
C=CC1CNC1=O,-1462.41,59.175097363355576,A~AArADAr~B
C1=CCC=NN=C1,-1374.26,54.24258024083442,Ar~AAA~DD~Ar
CC1(N)CNC1,-1486.89,60.54489905546356,AAr{D}ADAr
CCC1(C)NC1C,-1528.46,62.870987958279244,AAAr{A}DArA
C1=CC2OCC2O1,-1373.74,54.21348314606742,Ar~AAsBAAsBr
CC(C)(N)CCN,-1935.18,85.62939254219081,AA{A}{D}AAD
C=C(C=O)OC,-1218.35,45.518487846367336,A~A{A~B}BA
C=CC(=C)C=O,-1280.22,48.98048256412552,A~AA{~A}A~B
C=C1CNN=C1C,-1662.97,70.39762299118135,A~ArADD~ArA
CCCCC=O,-1565.94,64.9682170195622,AAAAA~B
Cc1c[nH]c(=O)o1,-1301.43,50.16730829491025,Aara{dH}a{~B}br
CCC=CC#N,-1364.82,53.71435605891043,AAA~AA^D
NCC1NC1CO,-1586.56,66.12202873897667,DAArDArAB
CC1C=COC1,-1425.6,57.11535878956085,AArA~ABAr
NN=C1C=CCC1,-1521.71,62.493285285823006,DD~ArA~AAAr
Cc1cccnn1,-1297.05,49.922221227449754,Aaraaaddr
CC1OC1C1CN1,-1565.31,64.93296477013294,AArBArArADr
C#CCS([O])([O])O,-1323.8,51.419042929405975,A^AAE{{B}}{{B}}B
OCCN1CC1,-1409.71,56.22621872062313,BAADrAAr
C=CC(=O)CC,-1428.61,57.2837862035006,A~AA{~B}AA
CC1C(N)C1(C)N,-1775.28,76.68203590133847,AArA{D}Ar{A}D
CNC1CCNC1,-1796.21,77.8531939657102,ADArAADAr
CC(O)CC1CC1,-1848.09,80.75618872823314,AA{B}AArAAr
[CH2]C=C[N]OCC,-1558.56,64.5552620976767,{AHs}A~A{D}BAA
OC1C2CCC1C2,-1712.62,73.17583598191503,BArAsAAArAs
CC1CC(=O)O1,-1249.56,47.26487309190206,AArAA{~B}Br
C=CC(=O)NNC,-1461.5,59.12417744751331,A~AA{~B}DDA
CCC(=O)NC=N,-1495.08,61.00317829804378,AAA{~B}DA~D
C=CC(C=O)=CC,-1578.07,65.64696271095394,A~AA{A~B}~AA
CC1CC2CC1C2,-1911.41,84.29931957563008,AArAAsAArAs
C#CC(C)C,-1300.09,50.092327319933744,A^AA{A}A
C=CCONC=N,-1423.32,56.987779220197865,A~AABDA~D
CC(C)C1CN1C,-1607.62,67.30046107704014,AA{A}ArADrA
CNC(C#N)C=O,-1326.99,51.59754241461122,ADA{A^D}A~B
C=CC1C(O)C1O,-1497.78,61.15425936702629,A~AArA{B}ArB
C#CCOC,-1086.74,38.15412507274274,A^AABA
CC1C(O)CC1O,-1649.87,69.66460002685885,AArA{B}AArB
C#CC1OCC1N,-1409.92,56.23796947043289,A^AArBAArD
CC(C)N(C)C,-1753.9,75.48569765880299,AA{A}D{A}A
CON(C)C(C)=N,-1565.82,64.96150230538521,ABD{A}A{A}~D
C#CCOCC#C,-1376.91,54.39086351224317,A^AABAA^A
CCOCC(N)=O,-1554.79,64.34430816061595,AABAA{D}~B
C=CC#CC=CC,-1614.03,67.65913872599491,A~AA^AA~AA
C#CS(=O)(=O)C#C,-1069.38,37.18272975513677,A^AE{~B}{~B}A^A
CN=C(C#N)NC,-1398.8,55.61573929003089,AD~A{A^D}DA
CCC(=O)C#N,-1170.86,42.861139710819636,AAA{~B}A^D
C=CCC#CCN,-1619.53,67.9668964591074,A~AAA^AAD
CCN1C=NCC1,-1672.03,70.90458391154485,AADrA~DAAr
CC1CN1CC=O,-1576.49,65.55855230762346,AArADrAA~B
C1CN2CC2CO1,-1572.21,65.31906083531045,ArADsAAsABr
N#CC(=O)C=CN,-1739.3,74.668740767268,D^AA{~B}A~AD
C=C1COCOC1,-1516.27,62.188884909799,A~ArABABAr
[NH][C]1NC2CC2O1,-1334.65,52.02616500290972,{DH}{A}rDAsAAsBr
O=C1CCCC1=O,-1409.62,56.221182684990374,B~ArAAAAr~B
N#CC1=CCC=C1,-1398.58,55.60342898070639,D^AAr~AAA~Ar
[NH][CH]N1CCCO1,-1297.64,49.95523523882001,{DH}{AH}DrAAABr
C=CC(N)COC,-1709.28,72.98894310398855,A~AA{D}ABA
CC(O)C#CC=O,-1362.8,53.60132503693093,AA{B}A^AA~B
C1C2CC1C1NC21,-1607.77,67.3088544697614,ArAsAArArDAsr
CC=CC(C)O,-1556.24,64.42544429025472,AA~AA{A}B
OCC=CC1CC1,-1700.36,72.48981601683155,BAA~AArAAr
OCC1CCC1,-1549.15,64.02871659429697,BAArAAAr
CC(C=CN)=NO,-1441.86,58.025202560544344,AA{A~AD}~DB
C#CCC#N,-903.23,27.885648417565694,A^AAA^D
C=CCCCCO,-1847.41,80.71813868123016,A~AAAAAB
C=CC1NC1C,-1471.27,59.67086709342405,A~AArDArA
CC1OC2CC1C2,-1702.71,72.6213125027978,AArBAsAArAs
C=C(CO)CCO,-1650.61,69.70600743095036,A~A{AB}AAB
CC=CC(N)CO,-1725.0,73.86857066117553,AA~AA{D}AB
[NH][C]1COCCN1,-1470.47,59.626102332244066,{DH}{A}rABAADr
Cc1c[nH]c(=O)[nH]1,-1383.16,54.74058820896192,Aara{dH}a{~B}{dH}r
CC1(C)OCC1=O,-1524.29,62.63765164062849,AAr{A}BAAr~B
CC1C=CNC1=O,-1490.51,60.747459599803044,AArA~ADAr~B
CC[CH][N]N(C)C,-1767.82,76.26460450333498,AA{AH}{D}D{A}A
CC1CC2NC2C1,-1784.49,77.19739021442321,AArAAsDAsAr
CC1CC1CC=O,-1715.58,73.34146559828103,AArAArAA~B
C=CC(C)NC=O,-1606.2,67.22100362594567,A~AA{A}DA~B
CC(N)=CC#N,-1252.07,47.40532253010431,AA{D}~AA^D
C=CC#CC=O,-1124.79,40.28324902636645,A~AA^AA~B
C=CCCCC,-1751.2,75.33461658982051,A~AAAAA
CCCC(=O)NC,-1754.43,75.51535431308476,AAAA{~B}DA
NCCC1(O)CC1,-1717.17,73.43043556112629,DAAAr{B}AAr
C1CC2CCC2O1,-1682.88,71.51170598504858,ArAAsAAAsBr
C#CC(=O)C1CO1,-1205.42,44.79497739379561,A^AA{~B}ArABr
C1=CC2CN2N=C1,-1358.25,53.346725457719685,Ar~AAsADsD~Ar
C=CCC(C)OC,-1839.56,80.27888446215138,A~AAA{A}BA
CNC(C)C1CN1,-1778.08,76.83871256546846,ADA{A}ArADr
C=CC(C)=O,-1132.96,40.74040914991719,A~AA{A}~B
CN1CCNC1=S,-1275.55,48.71916827073728,ADrAADAr~E
C#CCC(O)CO,-1495.74,61.04010922601729,A^AAA{B}AB
CC1CC1(O)CO,-1647.58,69.5364608979811,AArAAr{B}AB
CC1=CC(N)CC1,-1437.89,57.80305743318861,AAr~AA{D}AAr
NCC1(CO)CN1,-1586.69,66.12930301266843,DAAr{AB}ADr
CC(C=O)C1CN1,-1582.48,65.89372845695868,AA{A~B}ArADr
C=CC(=O)NC,-1314.44,50.89529522359999,A~AA{~B}DA
C#CC(N)C=CC,-1617.78,67.86897354402616,A^AA{D}A~AA
C1=NOC2CC2N1,-1244.35,46.97334258471731,Ar~DBAsAAsDr
CN1CC=CC1=O,-1487.22,60.5633645194503,ADrAA~AAr~B
C#CCOC(C)=O,-1377.86,54.44402166614441,A^AABA{A}~B
CC1(C)NC1CO,-1718.57,73.50877389319129,AAr{A}DArAB
CC#CC(C)C#N,-1789.07,77.4536684721787,AA^AA{A}A^D
CC1CCNC1=N,-1180.68,43.41062715430414,AArAADAr~D
CC=CC[CH][N]O,-1563.58,64.8361609740812,AA~AA{AH}{D}B
CNC(=N)C(C)O,-1609.24,67.39110971842966,ADA{~D}A{A}B
CC(N)CNC=O,-1625.46,68.29871525135414,AA{D}ADA~B
CC1CN(C)C1=O,-1609.6,67.41125386096064,AArAD{A}Ar~B
OCCC1CCC1,-1844.62,80.56202157661488,BAAArAAAr
C=CN(C)C(C)=O,-1608.86,67.36984645686915,A~AD{A}A{A}~B
CC1=C(C)OCC1,-1727.42,74.00398406374502,AAr~A{A}BAAr
CC1CC1(C)O,-1550.73,64.11712699762747,AArAAr{A}B
Oc1ccc(O)[nH]1,-1215.35,45.35061999194234,Baraaa{B}{dH}r
CC=COCC=O,-1512.46,61.975692734679264,AA~ABAA~B
CC(C)(C)C=O,-1567.07,65.03144724472895,AA{A}{A}A~B
CNCCCC=O,-1726.38,73.94578987421103,ADAAAA~B
CCC=CC(C)O,-1851.85,80.96658310577912,AAA~AA{A}B
C#CC1C(O)C1O,-1344.79,52.5935583508662,A^AArA{B}ArB
O=C1NCC1CO,-1342.1,52.443036841398445,B~ArDAArAB
C#CC(C=C)CC,-1745.35,75.00727427369173,A^AA{A~A}AA
[CH2][N]N(C)CC=O,-1430.7,57.400734142083365,{AHs}{D}D{A}AA~B
OCc1cccs1,-1369.73,53.98909978065267,BAaraaasr
C=CC1=CCCC1,-1786.94,77.33448229553696,A~AAr~AAAAr
[CH]1ON=C2NC[C]12,-1137.66,41.00340212184969,{AH}rBD~AsDA{A}rs
C#CC(C#C)CC,-1586.98,66.14553023859618,A^AA{A^A}AA
C#CCCOCC,-1686.1,71.69188414879807,A^AAABAA
C#CCC(N)CO,-1568.07,65.08740319620395,A^AAA{D}AB
C#CC(C)(C)C,-1596.25,66.66424190876941,A^AA{A}{A}A
C=COCCC=O,-1515.32,62.135726755897764,A~ABAAA~B
N#CC=CC(N)=O,-1053.25,36.280160257845026,D^AA~AA{D}~B
OCc1cnsc1,-1245.87,47.0583956309593,BAaradsar
CN(C)[N][CH]C=O,-1435.76,57.68387125654686,AD{A}{D}{AH}A~B
C#CC=C(C)C=O,-1426.27,57.15284927704911,A^AA~A{A}A~B
C=CC(CN)OC,-1708.93,72.9693585209723,A~AA{AD}BA
NCC(CN)CO,-1657.07,70.06748287747885,DAA{AD}AB
CC1CC1C1CC1,-1897.95,83.5461524687766,AArAArArAAr
CC1CC1[CH][N]O,-1558.06,64.5272841219392,AArAAr{AH}{D}B
CC(C)C(C)O,-1698.71,72.39748869689781,AA{A}A{A}B
CC1(CO)CCO1,-1648.0,69.5599623976006,AAr{AB}AABr
CN1CC1CCN,-1778.39,76.85605891042573,ADrAArAAD
C1=CC2NCC2O1,-1441.52,58.00617753704284,Ar~AAsDAAsBr
C=CCCC=O,-1420.96,56.855723174716864,A~AAAA~B
CC1C=COC1=O,-1412.53,56.38401450378262,AArA~ABAr~B
CC1CC(=O)C1O,-1525.05,62.6801781637495,AArAA{~B}ArB
COC1=NOCC1,-1368.11,53.898451139263166,ABAr~DBAAr
NC1CCC(N)C1,-1809.16,78.57782353731145,DArAAA{D}Ar
C=C1CON=CO1,-1230.27,46.185482787949326,A~ArABD~ABr
OCCCN1CC1,-1278.59,48.88927436322127,BAAADrAAr
C#CCC=CCN,-1618.72,67.92157213841266,A^AAA~AAD
C#CC(=O)C(=C)C,-1423.08,56.97434979184386,A^AA{~B}A{~A}A
CC1C2CNC1C2,-1776.84,76.76932718563947,AArAsADArAs
C=CC1CC1O,-1402.93,55.846837369622634,A~AArAArB
CO[CH]C=C[N]N,-1439.62,57.89986122924033,AB{AH}A~A{D}D
C=CC(=C)C#CC,-1615.69,67.7520256054434,A~AA{~A}A^AA
CN(C)C,-1163.14,42.429159765432665,AD{A}A
N=CNCC1CO1,-1463.2,59.219302565020826,D~ADAArABr
CC1CN1NC=O,-1446.62,58.291552889565324,AArADrDA~B
CC(C#N)C#N,-1105.98,39.230717579121716,AA{A^D}A^D
[CH2][N]NC(C)C#N,-1378.33,54.47032096333766,{AHs}{D}DA{A}A^D
N=CNCC1CC1,-1659.68,70.2135279108286,D~ADAArAAr
NCC1(N)CC1,-1493.05,60.889587716549535,DAAr{D}AAr
C=CC(=NC)NO,-1424.26,57.04037781458436,A~AA{~DA}DB
OC12CC=CC1C2,-1578.94,65.6956443887372,BArsAA~AArAs
CC1=CC(C)NC1,-1683.14,71.52625453243209,AAr~AA{A}DAr
C1=CC2CCN2C1,-1639.14,69.06419266753214,Ar~AAsAADsAr
CC1(C)COCO1,-1661.83,70.33383320649983,AAr{A}ABABr
N=C1NCC2CC12,-1538.11,63.41096289001299,D~ArDAAsAArs
CC(N)=O,-872.88,26.187385290299478,AA{D}~B
CCC(=NO)NC,-1584.46,66.00452124087919,AAA{~DB}DA
c1snc2c1CN2,-1065.95,36.99080084157751,arsdasarADs
CNCCCOC,-1847.52,80.7242938358924,ADAAABA
O=CC1CCOC1,-1527.89,62.83909306593851,B~AArAABAr
CC(N)C1(C)CN1,-1785.27,77.24103585657372,AA{D}Ar{A}ADr
CCNCC(C)=O,-1732.59,74.29327633287078,AADAA{A}~B
CC1(C2CC2)CO1,-1696.12,72.25256278257754,AAr{AsAAs}ABr
CC1CC1(C)C,-1751.18,75.33349747079102,AArAAr{A}A
COC(C)CCO,-1786.15,77.29027709387171,ABA{A}AAB
O=C1C=CC(=O)N1,-1340.64,52.36134115224496,B~ArA~AA{~B}Dr
C=C1CCNC1,-1492.6,60.86440753838578,A~ArAADAr
C=C(CN)CCO,-1723.89,73.80645955503829,A~A{AD}AAB
C=CC(C)NCC,-1913.79,84.43249474014057,A~AA{A}DAA
Cc1csc(C)c1,-1445.73,58.24175209275258,Aarasa{A}ar
CC1=CCCNC1,-1464.53,59.293723980482575,AAr~AAADAr
C=C(C)CN1CC1,-1764.01,76.05141232821524,A~A{A}ADrAAr
C1C2C3CN1CC23,-1649.74,69.65732575316711,ArAsAtADrAAst
COC(=O)C=CN,-1421.71,56.897690138323114,ABA{~B}A~AD
C1=CC2OCC1O2,-1378.2,54.463046689645914,Ar~AAsBAArBs
CC(N)C(O)CN,-1739.36,74.67209812435651,AA{D}A{B}AD
CC(C)S(N)(=O)=O,-1227.48,46.029365683334085,AA{A}E{D}{~B}~B
C#CCCC(C)O,-1695.1,72.19548771207305,A^AAAA{A}B
O=C1CC=CCC1,-1600.93,66.92611576167242,B~ArAA~AAAr
C=CC(O)C(=C)C,-1705.28,72.76511929808856,A~AA{B}A{~A}A
CN1OCCC1=O,-1387.74,54.99686646671741,ADrBAAAr~B
[CH2][N]OC(=O)C=C,-1237.81,46.60739066207082,{AHs}{D}BA{~B}A~A
CN1CCOC1=O,-1433.18,57.53950490174136,ADrAABAr~B
O=CC1=CCNC1,-1590.86,66.36263933031918,B~AAr~AADAr
CNCCCC#N,-1666.65,70.60354089260935,ADAAAA^D
CCOC1CC1,-1541.73,63.61352343435247,AABArAAr
C=CC(CC)=NO,-1565.37,64.93632212722144,A~AA{AA}~DB
CCOC(C)=NO,-1511.72,61.93428533058778,AABA{A}~DB
NCC1OC1CO,-1513.35,62.025493531492,DAArBArAB
CC(N)CCO,-1572.81,65.35263440619543,AA{D}AAB
C=Cc1nnco1,-1202.77,44.64669412238686,A~Aarddabr
CC1=NNC(=O)C1,-1358.28,53.34840413626394,AAr~DDA{~B}Ar
CC12CC1C=CO2,-1575.58,65.50763239178119,AArsAArA~ABs
C1CC2CC1CN2,-1802.8,78.22194368593044,ArAAsAArADs
C=CC(=O)CCO,-1524.76,62.66395093782176,A~AA{~B}AAB
CC1C=CCC1=O,-1600.58,66.90653117865615,AArA~AAAr~B
ON=C1CC=CO1,-1183.96,43.59416267514213,BD~ArAA~ABr
CNC1CC1C,-1615.68,67.75146604592865,ADArAArA
CC(O)CC1CN1,-1717.88,73.47016428667354,AA{B}AArADr
C#CC(CN)OC,-1551.09,64.13727114015848,A^AA{AD}BA
CNCC(O)C=O,-1530.41,62.9801020636555,ADAA{B}A~B
CC(=O)C(C)CO,-1671.11,70.85310443618783,AA{~B}A{A}AB
CC1=NCC(=O)N1,-1374.71,54.267760418998165,AAr~DAA{~B}Dr
C1CCN2CC2C1,-1780.38,76.96741125386096,ArAADsAAsAr
CC1N=CN2CC12,-1412.17,56.363870361251635,AArD~ADsAArs
C#CCC(=N)NO,-1355.33,53.18333407941269,A^AAA{~D}DB
CC(N)CO,-1275.79,48.73259769909128,AA{D}AB
CC1=NNCCO1,-1464.47,59.29036662339408,AAr~DDAABr
C#CC(C)N[N][CH2],-1472.1,59.7173105331483,A^AA{A}D{D}{AHs}
O=C1CCC1CO,-1524.47,62.64772371189401,B~ArAAArAB
C#CC(C)CC=C,-1746.46,75.069385379829,A^AA{A}AA~A
C1CC2OCC1O2,-1532.81,63.11439634719548,ArAAsBAArBs
CC(O)CC(N)=O,-1564.47,64.88596177089397,AA{B}AA{D}~B
O=C(NO)C1CC1,-1200.27,44.506804243699364,B~A{DB}ArAAr
C1=CC2CC1N2,-1317.08,51.04301893549398,Ar~AAsAArDs
CCCC(=O)NO,-1525.9,62.72774072250325,AAAA{~B}DB
NCC1(O)COC1,-1515.32,62.135726755897764,DAAr{B}ABAr
[CH]1C=C[C]2CCN12,-1511.0,61.89399704552576,{AH}rA~A{A}sAADrs
CN1CC1C=O,-1279.99,48.96761269528627,ADrAArA~B
C=Nn1cccc1,-1389.88,55.11661220287391,A~Ddraaaar
COCC#CCN,-1553.33,64.26261247146246,ABAA^AAD
C#CCNCCO,-1465.07,59.32394019427907,A^AADAAB
CN1CCCC=N1,-1654.97,69.94997537938136,ADrAAAA~Dr
C=CC(O)C(N)=O,-1413.01,56.410873360490626,A~AA{B}A{D}~B
COCC(C)=NO,-1499.97,61.276802900756536,ABAA{A}~DB
C1=CCOCC1,-1424.24,57.039258695554864,Ar~AABAAr
CC1=CO[C]([NH])N1,-1350.31,52.902435203008196,AAr~AB{A}{{DH}}Dr
